split,model,method,variant,run,lr,batch_size,gradient_accumulation,epochs,beta,delta,gamma,moving_average_window,stop_ratio_threshold,gain_threshold,rebound_ratio_threshold,global_step,final_train_epoch,train_runtime_seconds,forget_quality,model_utility,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_truth_ratio,privleak,summary_path
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr2e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,2e-5,8,4,10,3.5,1,0.25,,,2.2,0.2,120,9.24,378.7512,7.832452544383501e-12,0.6289529162908711,0.8235187323391437,0.14885181726769445,0.11827476501464844,0.4165139309923596,0.5488406679253935,-29.30206963540468,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr2e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,5e-5,4,2,10,3.5,1,0.25,,,1.8,0.2,500,10.0,542.8179,0.21070561249668102,0.6290992848806347,0.5471645900607109,0.05997171520103045,0.025354019142687322,0.2236148745366061,0.6328929427239326,59.87231613261639,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,5e-5,4,2,10,3.5,1,0.25,,,2.0,0.2,500,10.0,545.439,0.02424717195471133,0.625031879059167,0.5315657145343721,0.0609913373931668,0.021649416014552118,0.20620017271837507,0.6226861142633849,60.83988056032692,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,5e-5,4,2,10,3.5,1,0.25,,,2.2,0.2,500,10.0,566.3557,0.4680435421303692,0.6181814025440955,0.5488054119236767,0.06592768000368614,0.025908790081739425,0.2308294912837712,0.6377921843140111,60.590219386246794,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.125,,,1.8,0.2,250,10.0,359.5174,0.15461291961180293,0.6190238497129902,0.6726154230162501,0.06955067944618167,0.06337194442749024,0.31692342815095964,0.6584658757517942,45.23860474331961,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.125,,,2.0,0.2,250,10.0,367.4693,0.02424717195471133,0.6173992823132306,0.6591577930748462,0.06562052221588172,0.055248355865478514,0.3117090117224388,0.6665394006943646,49.75900053197046,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.125,,,2.2,0.2,250,10.0,372.3117,0.02424717195471133,0.6181058900764949,0.6660051286965608,0.06620517303803948,0.05578937530517578,0.30780001554592545,0.6487308505242727,51.27021490405548,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.25,,,1.8,0.2,250,10.0,356.1941,0.0005832940307390987,0.6218406570522893,0.5197459918446838,0.04906131354483103,0.021620529617066495,0.1960734203483743,0.5884671966323904,59.73525724317239,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.25,,,2.0,0.2,250,10.0,356.4817,0.003828187263300835,0.614732347816872,0.5250141896866262,0.05424979418413058,0.022097054777113954,0.20684087793909542,0.5918036723555703,60.113315592493734,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,2,10,3.5,1,0.25,,,2.2,0.2,250,10.0,357.9343,0.0003254839625295495,0.613349237000918,0.47716056065633894,0.0474749931587316,0.01739441645700367,0.19387390241037047,0.576670830097151,61.36467853849537,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.125,,,1.8,0.2,120,9.24,313.7499,0.15461291961180293,0.6500363995623722,0.7270859159529209,0.08324242420263922,0.0735108757019043,0.35064135130549495,0.6499135989398289,38.583351159983565,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.125,,,2.0,0.2,120,9.24,323.1497,0.036569856408414286,0.6493927741206261,0.7293277335166931,0.08437125950473293,0.07191638946533203,0.3473717826271961,0.6462061245712281,38.88498261928038,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.125,,,2.2,0.2,120,9.24,333.5271,0.15461291961180293,0.6382721405014478,0.7211753713339567,0.08523503049608452,0.06777050018310547,0.32592709455093977,0.6456706621620174,43.25354365308248,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.125_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.25,,,1.8,0.2,120,9.24,305.0418,0.00794521285574355,0.6445406718636939,0.6506213629245758,0.06702707160851099,0.04212104376638308,0.2692291541617642,0.6270744559720713,54.024640020539536,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.25,,,2.0,0.2,120,9.24,306.5518,0.019594795142993927,0.6493228887750607,0.65779068749398,0.06893540824111552,0.04395927491248585,0.2713467189138273,0.6321698019753791,53.22878133908409,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,absolute_nll_gain,lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,5e-5,8,4,10,3.5,1,0.25,,,2.2,0.2,120,9.24,310.3741,0.0022938851536275073,0.6440088355242368,0.6485603405348956,0.06511862488065502,0.0390203322248999,0.2773467638974004,0.6251240007806527,56.44584389651664,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b8_ga4_beta3.5_delta1_gamma0.25_e10_ies_simnpo_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SimNPO,baseline,lr1e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10,1e-5,4,2,10,3.5,1,0.25,,,,,500,10.0,566.681,5.7046977773929285e-15,0.6287584718663924,0.8117130802571774,0.13334543482004682,0.11670093536376953,0.4206850608333427,0.5305418081855734,-29.74228852194596,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr1e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SimNPO,baseline,lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10,2e-5,4,2,10,3.5,1,0.25,,,,,500,10.0,568.2617,0.0029708770428139948,0.6342869652233599,0.5293273507896811,0.05393492061661455,0.019693947583436965,0.23623117672009117,0.5881805955935453,57.581037969680985,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10/eval/TOFU_SUMMARY.json
