split,model,method,variant,run,lr,batch_size,gradient_accumulation,epochs,beta,delta,gamma,moving_average_window,stop_ratio_threshold,gain_threshold,rebound_ratio_threshold,global_step,final_train_epoch,train_runtime_seconds,forget_quality,model_utility,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_truth_ratio,privleak,summary_path
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatioDropStopped,marginal_ratio_drop_stopped,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,5e-5,8,2,10,3.5,1,0.25,2,0.1,,0.1,,,,2.5720789009736948e-05,0.6091771323172204,0.5601939193718135,0.05185866133581925,0.023112353237811478,0.23204258576440648,0.6405708044205363,62.09124350632855,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatioDropStopped/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatioDropStopped,marginal_ratio_drop_stopped,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,5e-5,8,2,10,3.5,1,0.25,2,0.20,,0.1,,,,6.923241573443553e-05,0.6071873044508909,0.5634052849002182,0.05645700515025325,0.026094838792923836,0.23582801085164476,0.6405196024335492,61.89864774346675,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatioDropStopped/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,2e-5,4,2,10,3.5,1,0.25,2,0.15,,0.1,500,10.0,563.0409,0.004907932356726081,0.6329440345285146,0.49689126227051017,0.038849505403656365,0.019615008533000945,0.2523998355933806,0.6023361829956495,56.95433747147983,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom,2e-5,4,2,10,3.5,1,0.25,2,0.1,,0.1,500,10.0,563.0943,0.015755280926407406,0.633001279166999,0.48695213100872936,0.03873173319607572,0.018435443639755248,0.2473360098489681,0.6059589500283841,57.65440778410452,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_marginalrecovery_fullretain_fixed_forget_denom_best2,2e-5,4,2,10,3.5,1,0.25,2,0.1,,0.1,500,10.0,570.2569,0.004907932356726081,0.6337490249492407,0.49443531535565854,0.04000853088756316,0.021343038976192476,0.2481326167470132,0.6038889979905498,57.022612159901755,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_marginalrecovery_fullretain_fixed_forget_denom_best2/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,2e-5,4,2,10,3.5,1,0.25,2,0.20,,0.1,500,10.0,569.3678,0.0029708770428139948,0.6336720467389209,0.5039462074823677,0.039201823466747415,0.020576338171958922,0.2501920086163464,0.5951506090735537,56.59462157576439,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,2e-5,8,2,10,3.5,1,0.25,2,0.15,,0.1,250,10.0,400.9772,4.360395687512671e-09,0.635393430231631,0.7550182018429041,0.09822618721920254,0.06220710337162018,0.3619519676363177,0.5543422579589297,31.690664704971304,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom,2e-5,8,2,10,3.5,1,0.25,2,0.1,,0.1,250,10.0,406.2878,2.7675164465641644e-09,0.6366538651003332,0.7534665484726429,0.09744644384953101,0.06160059750080109,0.36020664104978245,0.5526804273640186,32.04630449988545,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,2e-5,8,2,10,3.5,1,0.25,2,0.20,,0.1,250,10.0,404.2183,4.360395687512671e-09,0.6359472521525847,0.755018894597888,0.09792748238923324,0.06257642328739166,0.36550551431102435,0.5538580412870748,30.999765619149557,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr2e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,5e-5,4,2,10,3.5,1,0.25,2,0.15,,0.1,500,10.0,555.7103,6.923241573443553e-05,0.5911444709575083,0.5978233841061592,0.06481290910992347,0.0307509383559227,0.2685315429585475,0.6302538464283841,61.53995087295161,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom,5e-5,4,2,10,3.5,1,0.25,2,0.1,,0.1,500,10.0,554.1399,0.00017795251634334,0.590637462122265,0.5951131039485336,0.06327608899034078,0.030720502883195878,0.26692029063651995,0.6308300024777905,61.518551343744754,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,5e-5,4,2,10,3.5,1,0.25,2,0.20,,0.1,500,10.0,558.1739,0.0001305755477065129,0.5890512634463216,0.5969437325000763,0.0630997941543916,0.030944946855306625,0.26905454676751334,0.6302866439558111,61.45537178132447,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,5e-5,8,2,10,3.5,1,0.25,2,0.15,,0.1,250,10.0,386.5011,0.001024214776236788,0.6142080959044663,0.5822998585738242,0.061021728619064304,0.02597615463193506,0.24692075036828068,0.6305527818607654,61.02941924758777,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom,5e-5,8,2,10,3.5,1,0.25,2,0.1,,0.1,250,10.0,385.32,0.0013468720321565051,0.6139840233358537,0.5805010446906089,0.06054693668540324,0.025511978096328675,0.24462362634376386,0.6311501720592553,61.13539786842177,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.1_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOMarginalRatio,marginal_ratio_fullretain,lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,5e-5,8,2,10,3.5,1,0.25,2,0.20,,0.1,250,10.0,387.7204,0.0005832940307390987,0.614960588837898,0.5794583342969417,0.06127189099720038,0.025447257272899152,0.24917216086546756,0.6312913532760449,61.1894062040391,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOMarginalRatio/lr5e-5_b8_ga2_beta3.5_delta1_gamma0.25_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,second_difference,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.05,5e-5,4,2,10,3.5,1,0.25,,,,,500,10.0,568.6129,3.913229651378406e-08,0.5884192413809334,0.49887002022005617,0.05164981822714504,0.018399466461523843,0.19676654624533868,0.6207543891770464,62.38879886482407,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.05/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,second_difference,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.1,5e-5,4,2,10,3.5,1,0.25,,,,,492,10.0,558.1479,1.652551353350331e-08,0.5890625886165568,0.49902961450628935,0.05167740897655956,0.01839658265114849,0.19468763037123776,0.620584449058759,62.38472276402275,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.1/eval/TOFU_SUMMARY.json
forget10,Llama-2-7b-chat-hf,SampleEarlyStopSimNPOIrreversible,second_difference,lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.15,5e-5,4,2,10,3.5,1,0.25,,,,,482,10.0,546.383,3.913229651378406e-08,0.5905411021410967,0.49872518629767,0.051067866503312465,0.01844471004780644,0.19532525484677873,0.6203332036515979,62.40510326802929,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopSimNPOIrreversible/lr5e-5_b4_ga2_beta3.5_delta1_gamma0.25_e10_ies_simnpo_irreversible_d2absmean3_tau0.15/eval/TOFU_SUMMARY.json
