split,num_forget_samples,model,method,trainer,controller_family,monitoring_signal,run_name,is_baseline,is_old_copy,learning_rate,per_device_train_batch_size,gradient_accumulation_steps,effective_batch_size_single_gpu,epochs_configured,beta,alpha,gamma,retain_loss_type,sampling_policy,retain_policy_after_stop,forget_loss_denominator,rebound_semantics,moving_average_window,criterion_threshold,stop_ratio_threshold,absolute_nll_gain_threshold,warm_up_epochs,stop_patience,rebound_ratio_threshold,rebound_delta,reactivation_patience,forget_quality,model_utility,forget_truth_ratio,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,privleak,final_active_samples,final_stopped_samples,stop_events,reactivation_events,saved_forget_instances,saved_forget_instances_pct_of_10epoch_budget,trajectory_final_epoch,trainer_completed_epoch,global_step,train_runtime_seconds,train_runtime_minutes,summary_json,trajectory_file,trainer_state_json,run_directory
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.5,,0.5,0,1,,0.1,2,2.241003819205479e-17,0.6224125913323683,0.5506775174192522,0.8714740127325058,0.18301142793871134,0.52837646484375,0.522271443433167,-96.16846523046583,65,335,335,0,1982,49.55,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.8,,0.8,0,1,,0.1,2,5.137999089404319e-16,0.6232176851525675,0.5617424626113138,0.8373008482158184,0.1532297536674734,0.43917724609375,0.4798343040716393,-92.74148348176594,133,267,267,0,1432,35.8,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,1.0,,1.0,0,1,,0.1,2,1.02724452984523e-14,0.6249281969354107,0.5709076492669476,0.8181185112893581,0.14202402304030876,0.400225830078125,0.46014203156865463,-87.68406141254272,171,229,229,0,1141,28.525,10,10.0,250,1689.4141,28.156901666666666,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,5.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.5,,0.5,0,1,,0.1,2,4.353260441808186e-19,0.6225384513584161,0.5589303297617089,0.870978792309761,0.21112551598836052,0.6942333984375,0.5505567895143285,-98.37261673877329,276,124,124,0,610,15.25,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,5.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.8,,0.8,0,1,,0.1,2,3.2024272501633618e-18,0.6248464974955044,0.5649334210595925,0.8574034951627254,0.19608984154425677,0.663046875,0.5378026929864435,-97.72757378696626,348,52,52,0,202,5.05,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,1e-05,8,2,16,10,5.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,1.0,,1.0,0,1,,0.1,2,1.6558004532094654e-18,0.6235225552867174,0.5664309185654877,0.8558254121243953,0.19268264321536377,0.65859619140625,0.5361456835013045,-97.59204343532275,378,22,22,0,82,2.05,10,10.0,250,1728.6216,28.81036,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,2e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.5,,0.5,0,1,,0.1,2,0.0007748993373290397,0.6118631729597022,0.6688829254567349,0.6568424212606624,0.09790115688295735,0.2286300103366375,0.3350397384079822,-37.4160577930089,0,400,400,0,3033,75.825,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,2e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.8,,0.8,0,1,,0.1,2,0.09352461409425458,0.6149957500304791,0.7127153379993229,0.49387894076295197,0.0670798589409353,0.12451089629471085,0.24574854834867843,-1.937166905821756,4,396,399,3,2921,73.025,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge0.8_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,2e-05,8,2,16,10,1.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,1.0,,1.0,0,1,,0.1,2,4.455792684961036e-06,0.6146491461939848,0.7687644918148129,0.34082290991442277,0.04828603407379733,0.07091304688892705,0.17223283798786285,21.216614183409604,3,397,399,2,2859,71.475,10,10.0,250,1626.0047,27.100078333333332,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta1.0_e10_ies_wga_normnll_gain_ge1.0_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
forget10,400,Llama-2-7b-chat-hf,WGA,SampleEarlyStopWGAIrreversible,absolute_nll_gain,per_sample_length_normalized_nll_gain_from_initial,lr2e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,False,False,2e-05,8,2,16,10,5.0,1.0,1.0,NLL,forget_anchor_random_retain,full_retain,fixed_original_valid_tokens,absolute_gain_below_threshold_minus_delta,,0.5,,0.5,0,1,,0.1,2,0.00794521285574355,0.612950156035062,0.7382044323380239,0.4228754082461819,0.0773346566991004,0.2154439151287079,0.23422506900969148,-10.7170880318397,20,380,382,2,2539,63.475,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/ies_wga_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopWGAIrreversible/lr2e-5_b8_ga2_beta5.0_e10_ies_wga_normnll_gain_ge0.5_warm0_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked
